grade,day,prefix,meaning,word,word_meaning,example_sentence,root_family,difficulty,quiz_question,quiz_answer,app_tab,book_order,day_label,section_order_in_day,prefix_meaning,etymology_note,example_korean,related_words
2,16,act/ag,"움직이다, 행하다(move, do, act), 촉구하다(drive, urge)",exact,"정확한, 정밀한, 꼼꼼한",The exact number of participants is 201.,exact|exactness|exactitude,mid,What does exact mean?,"정확한, 정밀한, 꼼꼼한",etymology,528,DAY 16,2,"움직이다, 행하다(move, do, act), 촉구하다(drive, urge)",ex(= out) + act(= drive) → 어떤 것의 상태나 모습을 있는 그대로 끄집어 낸,정확한 참석자의 수는 201명이다.,correct|accurate|precise
2,16,act/ag,"움직이다, 행하다(move, do, act), 촉구하다(drive, urge)",transaction,"거래, 매매, 처리",Most transactions are processed by computer.,transaction|transact,mid,What does transaction mean?,"거래, 매매, 처리",etymology,529,DAY 16,2,"움직이다, 행하다(move, do, act), 촉구하다(drive, urge)",trans(= through) + act(= drive) + ion(접사) → 서로에게 이득이 되는 것을 이끌어 내는 것,대부분의 거래는 컴퓨터로 처리된다.,
2,16,act/ag,"움직이다, 행하다(move, do, act), 촉구하다(drive, urge)",agent,"대리인, 중개인, (연예, 스포츠의) 에이전트, (첩보, 정보 분야의) 정부 직원",The travel agent helped us plan our vacation.,agent|agency,mid,What does agent mean?,"대리인, 중개인, (연예, 스포츠의) 에이전트, (첩보, 정보 분야의) 정부 직원",etymology,530,DAY 16,2,"움직이다, 행하다(move, do, act), 촉구하다(drive, urge)",ag(= do) + ent(접사) → 어떤 일을 대신 해주는 사람,그 여행사 직원은 우리가 휴가 계획을 세우는 데 도움을 주었다.,
2,16,act/ag,"움직이다, 행하다(move, do, act), 촉구하다(drive, urge)",agenda,"의제, 안건, 계획, 행동 강령",What’s on the agenda for today’s meeting?,agenda,mid,What does agenda mean?,"의제, 안건, 계획, 행동 강령",etymology,531,DAY 16,2,"움직이다, 행하다(move, do, act), 촉구하다(drive, urge)",라틴어 agendus(= do)에서 유래 → 해야 할 일,오늘 회의 안건이 무엇인가요?,
2,16,act/ag,"움직이다, 행하다(move, do, act), 촉구하다(drive, urge)",agony,심한 (정신적) 고통,He was sweating hard in agony.,agony,mid,What does agony mean?,심한 (정신적) 고통,etymology,532,DAY 16,2,"움직이다, 행하다(move, do, act), 촉구하다(drive, urge)",고대 프랑스어 agonie(=mental suffering)에서 유래 → 정신적 고통,그는 심한 고통으로 진땀을 흘리고 있었다.,
2,16,act/ag,"움직이다, 행하다(move, do, act), 촉구하다(drive, urge)",agitate,"(마음을) 동요시키다, 뒤흔들다, 주장하다, 휘젓다",The people were agitated over the news.,agitate|agitation,mid,What does agitate mean?,"(마음을) 동요시키다, 뒤흔들다, 주장하다, 휘젓다",etymology,533,DAY 16,2,"움직이다, 행하다(move, do, act), 촉구하다(drive, urge)",ag(= drive) + it(= go) + ate(접사) → ~하는 방향으로 가도록 몰아가다,사람들은 그 소식에 (마음이) 동요되었다.,
2,16,aer/aero,"공중, 대기(air, atmosphere)",aerial,"공중의, 대기의, 항공기에 의한",The aerial view of the city was fantastic.,aerial,mid,What does aerial mean?,"공중의, 대기의, 항공기에 의한",etymology,534,DAY 16,3,"공중, 대기(air, atmosphere)",aer(= air) + (i)al(접사) → 공중과 관련된,공중에서 본 그 도시의 광경은 환상적이었다.,
2,16,aer/aero,"공중, 대기(air, atmosphere)",aerospace,"항공 우주, 항공 산업 a. 항공 우주의",The airplane was designed using aerospace technology.,aerospace,high,What does aerospace mean?,"항공 우주, 항공 산업 a. 항공 우주의",etymology,535,DAY 16,3,"공중, 대기(air, atmosphere)","aero(= atmosphere) + space(= outer) → 대기권 밖의 공간, 공중에 있는 공간",그 비행기는 항공 우주 기술을 사용하여 설계되었다.,
2,16,aer/aero,"공중, 대기(air, atmosphere)",aerobic,"유산소의, 유산소 운동의",Jogging is a typical aerobic exercise.,aerobic|aerobics,mid,What does aerobic mean?,"유산소의, 유산소 운동의",etymology,536,DAY 16,3,"공중, 대기(air, atmosphere)",aero(= air) + bi(= bio: life) + ic(접사) → 생명을 유지하는 공기의,조깅은 대표적인 유산소 운동이다.,
2,16,aer/aero,"공중, 대기(air, atmosphere)",aerodynamic,공기[기체] 역학의,Engineers made efforts to make the design more aerodynamic.,aerodynamic|aerodynamics,mid,What does aerodynamic mean?,공기[기체] 역학의,etymology,537,DAY 16,3,"공중, 대기(air, atmosphere)",aero(= air) + dynam(= power) + ic(접사) → 공기와 관련된 힘의,공학자들은 그 디자인을 보다 더 공기 역학적으로 만들려고 노력했다.,
2,16,ali/alter,"다른, 또 다른(other, another)",alien,"외계의, 외국의, 이질적인 n. 외국인, 외계인",Do you believe in alien life?,alien|alienate,mid,What does alien mean?,"외계의, 외국의, 이질적인 n. 외국인, 외계인",etymology,538,DAY 16,4,"다른, 또 다른(other, another)","라틴어 alienus(= strange, foreign)에서 유래 → 이상하고 이국적인",외계 생명체가 존재한다고 믿습니까?,
2,16,ali/alter,"다른, 또 다른(other, another)",alibi,"현장 부재 증명(알리바이), 변명, 구실",He had a perfect alibi for the day of the robbery.,alibi,mid,What does alibi mean?,"현장 부재 증명(알리바이), 변명, 구실",etymology,539,DAY 16,4,"다른, 또 다른(other, another)",ali(= another) + bi(= location) → (어떤 사건이 있었을 때) 다른 장소에 있었다는 사실,그는 강도 사건이 있었던 날에 완벽한 알리바이가 있었다.,
2,16,ali/alter,"다른, 또 다른(other, another)",alter,"변하다, 달라지다, 바꾸다, 고치다",His hometown has altered beyond recognition.,alter|alteration,mid,What does alter mean?,"변하다, 달라지다, 바꾸다, 고치다",etymology,540,DAY 16,4,"다른, 또 다른(other, another)",alter(= other) → 다른 것[상태]으로 만들다,그의 고향은 알아보지 못할 정도로 변했다.,
2,16,ali/alter,"다른, 또 다른(other, another)",alternate,"(두 가지 중 하나씩) 번갈아 나오다 a. 번갈아 하는, 하나 거르는",The poem alternates between fear and hope.,alternate,mid,What does alternate mean?,"(두 가지 중 하나씩) 번갈아 나오다 a. 번갈아 하는, 하나 거르는",etymology,541,DAY 16,4,"다른, 또 다른(other, another)",alter(n)(= other) + ate(접사) → 하나 다음에 다른 것,그 시에는 두려움과 희망이 번갈아 나온다.,
2,16,ali/alter,"다른, 또 다른(other, another)",alternative,"대체물, 대안 a. 대안의, 대체 가능한",Solar energy is a good alternative to fossil fuels.,alternative,mid,What does alternative mean?,"대체물, 대안 a. 대안의, 대체 가능한",etymology,542,DAY 16,4,"다른, 또 다른(other, another)",alternat(e) + ive(접사) → 어떤 것을 대신할 수 있는 것,태양 에너지는 화석 연료의 좋은 대체물이다.,
2,16,anima,"생명, 숨결(life, breath)",animate,"생기를 불어넣다, 만화 영화를 만들다 a. 살아 있는, 생물인",A smile animated her face.,animate|animation,mid,What does animate mean?,"생기를 불어넣다, 만화 영화를 만들다 a. 살아 있는, 생물인",etymology,543,DAY 16,5,"생명, 숨결(life, breath)",anima(= life) + ate(접사) → 생명을 불어넣다,미소가 그녀의 얼굴에 생기를 불어넣었다.,
2,16,anima,"생명, 숨결(life, breath)",animism,애니미즘(자연계의 모든 것에 영적 혹은 생명적인 것이 있다는 사상),Animism is the belief that everything around has a spirit.,animism,mid,What does animism mean?,애니미즘(자연계의 모든 것에 영적 혹은 생명적인 것이 있다는 사상),etymology,544,DAY 16,5,"생명, 숨결(life, breath)",anim(= anima: life) + ism(접사) → 모든 것에 있는 생명,애니미즘은 주위의 모든 것이 영혼을 가지고 있다는 믿음이다.,
2,16,ann/annu/enn,1년의(yearly),annual,"1년의, 1년마다의, 1년생 식물의 n. 연보, 연감, 1년생 식물",The club charges $100 for an annual membership.,annual|annually,mid,What does annual mean?,"1년의, 1년마다의, 1년생 식물의 n. 연보, 연감, 1년생 식물",etymology,545,DAY 16,1,1년의(yearly),annu(= yearly) + al(접사) → 1년의,그 클럽은 연회비로 100달러를 부과한다.,
2,16,ann/annu/enn,1년의(yearly),annals,"연대기, 연보",Pele was the greatest player in the annals of football.,annals,mid,What does annals mean?,"연대기, 연보",etymology,546,DAY 16,1,1년의(yearly),ann(= yearly) + als(접사) → 1년마다 나오는 것,Pele는 축구 연대기에서 가장 위대한 선수였다.,
2,16,ann/annu/enn,1년의(yearly),anniversary,"(해마다의) 기념일, 기념제",The year marks the 50th anniversary of the great victory.,anniversary,mid,What does anniversary mean?,"(해마다의) 기념일, 기념제",etymology,547,DAY 16,1,1년의(yearly),ann(i)(= yearly) + vers(= turn) + ary(접사) → 해마다 돌아오는 것,그 해는 그 위대한 승리의 50번째 기념일을 나타낸다.,
2,16,ann/annu/enn,1년의(yearly),perennial,"(아주 오랫동안) 지속되는, 여러 해 계속하는 n. 다년생 식물",Lack of resources has been a perennial problem.,perennial,mid,What does perennial mean?,"(아주 오랫동안) 지속되는, 여러 해 계속하는 n. 다년생 식물",etymology,548,DAY 16,1,1년의(yearly),per(= through) + enn(i)(= yearly) + al(접사) → 여러 해 동안 나오는,자원 부족이 지속되는 문제가 되어왔다.,
2,16,anx/ang,"걱정스러운(worried), 고뇌에 지친(distressed)",anxious,"걱정스러운, 불안한, 열망하는",He felt so anxious he couldn’t sleep at all.,anxious|anxiously,mid,What does anxious mean?,"걱정스러운, 불안한, 열망하는",etymology,549,DAY 16,2,"걱정스러운(worried), 고뇌에 지친(distressed)","라틴어 anxius(=worried, distressed)에서 유래 → 걱정스러운",그는 너무나 걱정이 되어서 전혀 잠을 잘 수 없었다.,
2,16,anx/ang,"걱정스러운(worried), 고뇌에 지친(distressed)",anxiety,"걱정, 근심, 불안",Sarah hid her anxiety with a forced smile.,anxiety,mid,What does anxiety mean?,"걱정, 근심, 불안",etymology,550,DAY 16,2,"걱정스러운(worried), 고뇌에 지친(distressed)","라틴어 anxietatem(= anguish, anxiety)에서 유래 → 고통, 불안",Sarah는 억지로 미소를 지어 걱정을 숨겼다.,
2,16,anx/ang,"걱정스러운(worried), 고뇌에 지친(distressed)",anguish,"고통, 괴로움, 고민, 번민",His heart was torn with anguish.,anguish,mid,What does anguish mean?,"고통, 괴로움, 고민, 번민",etymology,551,DAY 16,2,"걱정스러운(worried), 고뇌에 지친(distressed)",라틴어 angustia(= tight place)에서 유래 → 숨이 막히는 느낌,그의 심장은 고통으로 찢어지는 것 같았다.,
2,17,apt/ept,"적절한, 들어맞는(fit)",apt,"적절한, 하기 쉬운",This black dress appears to be apt for the party.,apt,mid,What does apt mean?,"적절한, 하기 쉬운",etymology,552,DAY 17,3,"적절한, 들어맞는(fit)",apt(= fit) → 잘 맞는,이 검은 드레스가 파티에 적절한 것 같아요.,
2,17,apt/ept,"적절한, 들어맞는(fit)",aptitude,"소질, 적성",He has an aptitude for language by nature.,aptitude,mid,What does aptitude mean?,"소질, 적성",etymology,553,DAY 17,3,"적절한, 들어맞는(fit)",apti(= fit) + tude(접사) → 잘 맞는 상태,그는 선천적으로 언어에 소질이 있다.,
2,17,apt/ept,"적절한, 들어맞는(fit)",adapt,"적응시키다, 조절하다, 개작[각색]하다",The climbers tried to adapt to the thin mountain air.,adapt|adaptation,mid,What does adapt mean?,"적응시키다, 조절하다, 개작[각색]하다",etymology,554,DAY 17,3,"적절한, 들어맞는(fit)",ad(= to) + apt(= fit) → 맞게 하다,그 등반가들은 희박한 산의 공기에 적응하려고 애썼다.,
2,17,apt/ept,"적절한, 들어맞는(fit)",attitude,"태도, 마음가짐",I didn’t like the server’s attitude.,attitude,mid,What does attitude mean?,"태도, 마음가짐",etymology,555,DAY 17,3,"적절한, 들어맞는(fit)",라틴어 aptitudinem(= aptitude)에서 유래 → 맞는 상태,나는 그 종업원의 태도가 마음에 들지 않았다.,
2,17,apt/ept,"적절한, 들어맞는(fit)",inept,"서투른, 부적당한",I seem to be inept at everything except writing.,inept,mid,What does inept mean?,"서투른, 부적당한",etymology,556,DAY 17,3,"적절한, 들어맞는(fit)",in(= not) + ept(= fit) → 부적당한,나는 글쓰기를 제외한 모든 것에 서투른 것 같다.,
2,17,aqua,물(water),aquaculture,"양식업, 수경 재배",Aquaculture may cause many environmental problems.,aquaculture,mid,What does aquaculture mean?,"양식업, 수경 재배",etymology,557,DAY 17,4,물(water),aqua(= water) + culture(= act of growing) → 물에서 키우기,양식업은 많은 환경 문제들을 유발할 수 있다.,
2,17,aqua,물(water),aquatic,"수생(水生)의, 물의",Baby green turtles eat worms and aquatic insects.,aquatic,mid,What does aquatic mean?,"수생(水生)의, 물의",etymology,558,DAY 17,4,물(water),aqu(a)(= water) + atic(접사) → 물의,아기 바다거북은 벌레들과 수생 곤충들을 먹는다.,
2,17,aqua,물(water),aquarist,"어류 사육가, 수족관 관리자",The earliest known aquarists were the Sumerians.,aquarist,mid,What does aquarist mean?,"어류 사육가, 수족관 관리자",etymology,559,DAY 17,4,물(water),aquar(= aquarium: a place with water) + ist(접사) → 물을 다루는 사람,최초로 알려진 어류 사육가는 수메르인들이었다.,
2,17,aqua,물(water),aquarium,수족관,The aquarium had many big tanks with lots of fish.,aquarium,mid,What does aquarium mean?,수족관,etymology,560,DAY 17,4,물(water),aqu(a)(= water) + arium(= place) → 물이 있는 장소,그 수족관에는 많은 물고기가 있는 큰 탱크가 많이 있었다.,
